Time;Position; Rotation.X; Rotation.Y;FPS; Input;
58341.9802;(645.7015, 101.5282, -395.6347);266.6001;4.7001;23.5277;;
58342.0422;(644.9619, 101.5476, -395.6835);277.5001;4.4001;22.6560;;
58342.0982;(644.1936, 101.5330, -395.5860);288.7001;3.4001;21.7845;;
58342.1672;(643.6010, 101.5142, -395.3881);297.5001;1.9001;21.2827;;
58342.2222;(643.2185, 101.5139, -395.1909);306.2001;1.0001;20.3494;;
58342.2782;(642.9787, 101.5139, -395.0169);311.0001;1.4001;20.1119;;
58342.3322;(642.8282, 101.5139, -394.8871);319.5001;3.0001;19.8590;;
58342.3842;(642.7684, 101.5139, -394.8177);323.3001;3.8001;19.7365;;
58342.4352;(642.7135, 101.5139, -394.7447);324.6001;4.1001;19.6645;;
58342.4832;(642.6921, 101.5139, -394.7148);326.2001;4.7001;19.6422;;
58342.5282;(642.6921, 101.5139, -394.7148);334.2001;5.8001;19.7622;;
58342.5742;(642.6921, 101.5139, -394.7148);342.3001;6.5001;19.9775;;
58342.6152;(642.6921, 101.5139, -394.7148);348.4001;6.9001;20.1629;;
58342.6612;(642.6921, 101.5139, -394.7148);352.5001;7.1001;20.4925;;
58342.6982;(642.6921, 101.5139, -394.7148);357.1001;7.5001;20.6198;;
58342.7342;(642.6921, 101.5139, -394.7148);0.1001;8.0001;21.1037;;
58342.7742;(642.6921, 101.5139, -394.7148);7.1001;9.7001;21.6135;;
58342.8442;(642.6921, 101.5139, -394.7148);14.0001;11.0001;21.9242;;
58342.8902;(642.6921, 101.5139, -394.7148);18.8001;11.5001;22.7257;;
58342.9232;(642.6921, 101.5139, -394.7148);18.9001;11.5001;23.0429;;
58342.9572;(642.6921, 101.5139, -394.7148);18.8001;11.6001;23.5755;;
58342.9902;(642.6921, 101.5139, -394.7148);19.0001;11.4001;24.0795;;
58343.0232;(642.6921, 101.5139, -394.7148);20.9001;11.4001;24.5646;;
58343.0562;(642.6921, 101.5139, -394.7148);23.1001;11.4001;25.0156;;
58343.0902;(642.6921, 101.5139, -394.7148);23.8001;11.4001;25.4569;;
58343.1232;(642.6921, 101.5139, -394.7148);23.8001;11.4001;25.8671;;
58343.1572;(642.6921, 101.5139, -394.7148);23.9001;11.4001;26.2327;;
58343.1902;(642.6921, 101.5139, -394.7148);24.7001;11.1001;26.5408;;
58343.2232;(642.6921, 101.5139, -394.7148);24.9001;11.1001;26.8499;;
58343.2562;(642.6921, 101.5139, -394.7148);25.0001;11.1001;27.1532;;
58343.2902;(642.6921, 101.5139, -394.7148);25.2001;11.1001;27.3933;;
58343.3232;(642.6921, 101.5139, -394.7148);25.4001;11.1001;27.6390;;
58343.3572;(642.6921, 101.5139, -394.7148);25.4001;11.1001;27.8416;;
58343.3902;(642.6921, 101.5139, -394.7148);25.9001;11.1001;28.0388;;
58343.4232;(642.7037, 101.5139, -394.6908);27.4001;11.1001;28.2113;;
58343.4572;(642.7603, 101.5139, -394.5816);30.7001;11.5001;28.3863;;
58343.4902;(642.8630, 101.5139, -394.4088);34.5001;12.3001;28.5502;;
58343.5233;(642.9338, 101.5139, -394.3057);36.3001;12.9001;28.6993;;
58343.5573;(643.1061, 101.5139, -394.0711);36.7001;13.0001;28.8207;;
58343.5903;(643.3077, 101.5139, -393.8007);38.2001;13.2001;28.9267;;
58343.6233;(643.4209, 101.5139, -393.6568);41.0001;13.5001;29.0195;;
58343.6573;(643.6771, 101.5139, -393.3622);42.6001;13.6001;29.1128;;
58343.6903;(643.9598, 101.5139, -393.0547);42.6001;13.6001;29.2113;;
58343.7233;(644.1069, 101.5139, -392.8947);42.6001;13.6001;29.3008;;
58343.7573;(644.4042, 101.5139, -392.5715);42.7001;13.6001;29.3610;;
58343.7903;(644.6809, 101.5139, -392.2710);42.7001;13.6001;29.4144;;
58343.8233;(644.8256, 101.5139, -392.1140);42.8001;13.6001;29.4793;;
58343.8573;(645.1259, 101.5139, -391.7892);42.8001;13.6001;29.5287;;
58343.8903;(645.4381, 101.5139, -391.4517);42.8001;13.6001;29.5756;;
58343.9243;(645.5979, 101.5139, -391.2790);42.8001;13.6001;29.6119;;
58343.9573;(645.9237, 101.5139, -390.9269);42.8001;13.6001;29.6346;;
58343.9903;(646.2565, 101.5139, -390.5673);43.2001;13.7001;29.6281;;
58344.0243;(646.4264, 101.5139, -390.3863);44.9001;14.0001;29.6888;;
58344.0573;(646.7803, 101.5139, -390.0312);47.6001;14.6001;29.7248;;
58344.0903;(647.1552, 101.5139, -389.6890);48.9001;14.8001;29.7471;;
58344.1233;(647.3478, 101.5139, -389.5209);48.9001;14.8001;29.7814;;
58344.1573;(647.7357, 101.5139, -389.1827);49.0001;14.8001;29.8170;;
58344.1913;(648.1268, 101.5139, -388.8427);49.3001;14.8001;29.7987;;
58344.2243;(648.3241, 101.5139, -388.6730);49.4001;14.6001;29.8234;;
58344.2573;(648.7208, 101.5139, -388.3331);49.5001;14.4001;29.8584;;
58344.2903;(649.1196, 101.5139, -387.9925);49.6001;14.3001;29.8356;;
58344.3243;(649.3198, 101.5139, -387.8221);49.7001;14.3001;29.8898;;
58344.3573;(649.7216, 101.5139, -387.4813);49.7001;14.3001;29.8794;;
58344.3903;(650.1244, 101.5139, -387.1396);49.7001;14.3001;29.8910;;
58344.4243;(650.3261, 101.5139, -386.9686);49.7001;14.1001;29.9062;;
58344.4573;(650.7300, 101.5139, -386.6260);48.1001;13.6001;29.8934;;
58344.4913;(651.1248, 101.5139, -386.2718);45.7001;12.9001;29.9195;;
58344.5243;(651.3148, 101.5139, -386.0864);45.1001;12.6001;29.9084;;
58344.5583;(651.6911, 101.5139, -385.7113);45.6001;12.3001;29.8962;;
58344.5913;(652.0705, 101.5139, -385.3396);45.9001;12.2001;29.9252;;
58344.6243;(652.2610, 101.5139, -385.1547);46.1001;12.0001;29.9224;;
58344.6583;(652.6438, 101.5139, -384.7860);46.2001;11.7001;29.9414;;
58344.6913;(653.0275, 101.5139, -384.4178);46.5001;11.6001;29.9308;;
58344.7243;(653.2205, 101.5139, -384.2346);46.6001;11.3001;29.9490;;
58344.7583;(653.6071, 101.5139, -383.8688);46.1001;10.8001;29.9473;;
58344.7913;(653.9908, 101.5139, -383.4994);45.6001;10.2001;29.9174;;
58344.8243;(654.1810, 101.5139, -383.3130);45.3001;9.7001;29.9367;;
58344.8583;(654.5597, 101.5139, -382.9382);45.3001;9.6001;29.9481;;
58344.8923;(654.9385, 101.5139, -382.5632);45.3001;9.5001;29.9699;;
58344.9253;(655.1279, 101.5139, -382.3757);45.4001;9.2001;29.9168;;
58344.9583;(655.5075, 101.5139, -382.0013);45.4001;9.2001;29.9514;;
58344.9913;(655.8871, 101.5139, -381.6269);45.5001;9.2001;29.9710;;
58345.0253;(656.0773, 101.5139, -381.4400);45.5001;9.1001;29.9514;;
58345.0583;(656.4577, 101.5139, -381.0661);45.7001;9.1001;29.9665;;
58345.0913;(656.8394, 101.5139, -380.6936);46.3001;9.1001;29.9482;;
58345.1253;(657.0322, 101.5139, -380.5093);48.9001;9.6001;29.9670;;
58345.1583;(657.4342, 101.5139, -380.1586);51.1001;9.7001;29.9561;;
58345.1913;(657.8494, 101.5139, -379.8236);50.9001;9.7001;29.9520;;
58345.2243;(658.0564, 101.5139, -379.6553);50.7001;10.0001;29.9836;;
58345.2614;(658.4692, 101.5139, -379.3174);51.9001;10.3001;30.0000;;
58345.2914;(658.8891, 101.5139, -378.9882);54.5001;10.3001;29.7406;;
58345.3254;(659.1063, 101.5139, -378.8333);56.1001;10.4001;29.9960;;
58345.3584;(659.5491, 101.5139, -378.5356);57.0001;10.4001;29.9936;;
58345.3914;(659.9966, 101.5139, -378.2451);57.0001;10.4001;29.9948;;
58345.4254;(660.2204, 101.5139, -378.0998);57.0001;10.4001;30.0031;;
58345.4584;(660.6679, 101.5139, -377.8092);57.0001;10.4001;30.0043;;
58345.4914;(661.1154, 101.5139, -377.5186);57.0001;10.4001;30.0135;;
58345.5254;(661.3392, 101.5139, -377.3732);56.1001;10.0001;30.0104;;
58345.5584;(661.7820, 101.5139, -377.0756);54.1001;9.8001;29.9638;;
58345.5924;(662.2143, 101.5139, -376.7628);51.6001;9.7001;29.9819;;
58345.6254;(662.4234, 101.5139, -376.5970);49.9001;9.7001;29.9667;;
58345.6584;(662.8316, 101.5139, -376.2534);49.8001;9.7001;29.9741;;
58345.6924;(663.2392, 101.5139, -375.9089);49.8001;9.7001;30.0100;;
58345.7254;(663.4430, 101.5139, -375.7367);49.2001;9.7001;29.9750;;
58345.7584;(663.8469, 101.5139, -375.3880);49.0001;9.7001;29.9667;;
58345.7924;(664.2496, 101.5139, -375.0379);49.0001;9.7001;29.9996;;
58345.8254;(664.4510, 101.5139, -374.8629);48.9001;9.6001;29.9968;;
58345.8594;(664.8531, 101.5139, -374.5121);49.0001;9.4001;29.9689;;
58345.8924;(665.2558, 101.5139, -374.1620);49.5001;9.4001;29.9592;;
58345.9254;(665.4587, 101.5139, -373.9887);50.1001;9.4001;29.9745;;
58345.9594;(665.8681, 101.5139, -373.6465);50.5001;9.5001;29.9762;;
58345.9924;(666.2798, 101.5139, -373.3070);51.1001;9.8001;29.9892;;
58346.0254;(666.4875, 101.5139, -373.1395);51.4001;9.9001;30.0016;;
58346.0594;(666.9045, 101.5139, -372.8066);51.4001;9.9001;29.9942;;
58346.0924;(667.3215, 101.5139, -372.4737);51.4001;9.9001;29.9806;;
58346.1264;(667.5300, 101.5139, -372.3072);51.5001;9.9001;29.9884;;
58346.1594;(667.9476, 101.5139, -371.9750);52.4001;10.1001;29.9546;;
58346.1924;(668.3703, 101.5139, -371.6494);53.8001;10.5001;29.9286;;
58346.2264;(668.5856, 101.5139, -371.4919);54.4001;10.7001;29.9657;;
58346.2594;(669.0195, 101.5139, -371.1813);54.4001;10.8001;29.9583;;
58346.2924;(669.4533, 101.5139, -370.8707);54.4001;10.8001;29.9765;;
58346.3254;(669.6697, 101.5139, -370.7155);54.4001;10.8001;29.9895;;
58346.3604;(670.1021, 101.5139, -370.4058);54.4001;10.8001;29.9997;;
58346.3924;(670.5342, 101.5139, -370.0963);54.4001;10.8001;29.9115;;
58346.4254;(670.7504, 101.5139, -369.9415);54.4001;10.8001;30.0048;;
58346.4594;(671.1830, 101.5139, -369.6317);54.4001;10.8001;29.9997;;
58346.4924;(671.6159, 101.5139, -369.3218);54.4001;10.8001;29.9918;;
58346.5254;(671.8324, 101.5139, -369.1668);54.4001;10.8001;30.0084;;
58346.5594;(672.2656, 101.5139, -368.8566);54.4001;10.8001;29.9950;;
58346.5924;(672.6985, 101.5139, -368.5460);54.4001;10.8001;29.9706;;
58346.6264;(672.9151, 101.5139, -368.3907);54.5001;10.9001;29.9814;;
58346.6604;(673.3489, 101.5139, -368.0808);54.7001;10.9001;29.9240;;
58346.6934;(673.7838, 101.5139, -367.7724);55.7001;11.2001;29.9316;;
58346.7264;(674.0040, 101.5139, -367.6220);56.4001;11.2001;29.9343;;
58346.7604;(674.4481, 101.5139, -367.3267);56.6001;11.4001;29.9589;;
58346.7934;(674.8933, 101.5139, -367.0329);56.9001;11.6001;29.9529;;
58346.8274;(675.1167, 101.5139, -366.8872);57.7001;12.0001;29.9577;;
58346.8604;(675.5675, 101.5139, -366.6021);58.0001;12.3001;29.9440;;
58346.8934;(676.0199, 101.5139, -366.3193);58.2001;12.4001;29.9754;;
58346.9264;(676.2466, 101.5139, -366.1787);58.2001;12.4001;29.9814;;
58346.9594;(676.7000, 101.5139, -365.8975);58.2001;12.4001;30.0236;;
58346.9935;(677.1533, 101.5139, -365.6163);58.1001;12.4001;30.0009;;
58347.0265;(677.3798, 101.5139, -365.4753);57.7001;12.2001;29.9818;;
58347.0595;(677.8307, 101.5139, -365.1902);56.4001;11.9001;29.9858;;
58347.0935;(678.2751, 101.5139, -364.8949);53.1001;11.1001;29.9888;;
58347.1265;(678.4885, 101.5139, -364.7347);51.6001;10.8001;29.9611;;
58347.1605;(678.9066, 101.5139, -364.4032);51.5001;10.8001;29.9732;;
58347.1935;(679.3242, 101.5139, -364.0710);51.3001;10.8001;29.9759;;
58347.2265;(679.5324, 101.5139, -363.9042);50.5001;10.8001;29.9756;;
58347.2605;(679.9442, 101.5139, -363.5648);49.8001;10.8001;29.9794;;
58347.2935;(680.3512, 101.5139, -363.2206);49.7001;10.7001;29.9753;;
58347.3265;(680.5544, 101.5139, -363.0481);49.6001;10.6001;29.9770;;
58347.3605;(680.9604, 101.5139, -362.7025);49.6001;10.5001;29.9736;;
58347.3935;(681.3665, 101.5139, -362.3568);49.5001;10.5001;29.9863;;
58347.4275;(681.5693, 101.5139, -362.1835);49.5001;10.4001;29.9914;;
58347.4605;(681.9748, 101.5139, -361.8371);49.5001;10.4001;29.9774;;
58347.4935;(682.3804, 101.5139, -361.4906);49.5001;10.4001;29.9890;;
58347.5275;(682.5832, 101.5139, -361.3174);49.4001;10.3001;29.9920;;
58347.5605;(682.9882, 101.5139, -360.9702);49.4001;10.1001;29.8959;;
58347.5935;(683.3932, 101.5139, -360.6229);49.5001;10.0001;29.9876;;
58347.6265;(683.5961, 101.5139, -360.4497);49.5001;10.0001;29.9799;;
58347.6605;(684.0017, 101.5139, -360.1032);49.6001;10.0001;29.9900;;
58347.6945;(684.4080, 101.5139, -359.7574);49.7001;10.1001;29.9582;;
58347.7265;(684.6115, 101.5139, -359.5848);49.7001;10.1001;29.9622;;
58347.7605;(685.0184, 101.5139, -359.2397);49.7001;10.1001;30.0047;;
58347.7935;(685.4254, 101.5139, -358.8946);49.7001;10.1001;29.9916;;
58347.8265;(685.6288, 101.5139, -358.7220);49.7001;10.1001;29.9852;;
58347.8605;(686.0358, 101.5139, -358.3769);49.7001;10.1001;29.9877;;
58347.8935;(686.4428, 101.5139, -358.0318);49.7001;10.1001;29.9998;;
58347.9275;(686.6463, 101.5139, -357.8592);49.7001;10.1001;29.9938;;
58347.9605;(687.0533, 101.5139, -357.5140);49.7001;10.1001;29.9791;;
58347.9935;(687.4603, 101.5139, -357.1689);49.7001;10.1001;29.9788;;
58348.0275;(687.6633, 101.5139, -356.9968);49.7001;10.1001;29.9982;;
58348.0605;(688.0696, 101.5139, -356.6525);49.7001;10.1001;29.9936;;
58348.0935;(688.4760, 101.5139, -356.3080);49.7001;10.1001;29.9900;;
58348.1275;(688.6793, 101.5139, -356.1358);49.7001;10.1001;29.9781;;
58348.1605;(689.0858, 101.5139, -355.7911);49.7001;10.1001;29.9806;;
58348.1945;(689.4924, 101.5139, -355.4464);49.1001;10.1001;29.9559;;
58348.2275;(689.6940, 101.5139, -355.2719);46.0001;10.1001;29.9349;;
58348.3385;(690.0776, 101.5139, -354.9015);43.4001;9.5001;29.9584;;
58348.3775;(691.1771, 101.5139, -353.7390);43.3001;9.3001;26.4772;;
58348.4105;(691.5430, 101.5139, -353.3507);43.3001;9.2001;26.9204;;
58348.4445;(691.7259, 101.5139, -353.1566);43.3001;9.2001;27.2206;;
58348.4775;(692.0918, 101.5139, -352.7683);43.3001;9.0001;27.4456;;
58348.5115;(692.4577, 101.5139, -352.3801);43.4001;8.5001;27.6731;;
58348.5445;(692.6410, 101.5139, -352.1862);43.6001;8.1001;27.8797;;
58348.5775;(693.0089, 101.5139, -351.7999);43.9001;7.8001;28.0764;;
58348.6115;(693.3789, 101.5139, -351.4154);44.4001;7.4001;28.2688;;
58348.6445;(693.5656, 101.5139, -351.2248);45.4001;7.1001;28.3977;;
58348.6775;(693.9454, 101.5139, -350.8502);46.7001;7.1001;28.5594;;
58348.7115;(694.3337, 101.5139, -350.4843);47.3001;7.3001;28.7339;;
58348.7446;(694.5297, 101.5139, -350.3033);47.3001;7.4001;28.8119;;
58348.7776;(694.9214, 101.5139, -349.9413);47.3001;7.5001;28.9622;;
58348.8116;(695.3132, 101.5139, -349.5793);47.3001;7.5001;29.0415;;
58348.8446;(695.5092, 101.5139, -349.3983);47.3001;7.5001;29.1554;;
58348.8786;(695.9011, 101.5139, -349.0364);47.3001;7.5001;29.2173;;
58348.9116;(696.2930, 101.5139, -348.6745);47.3001;7.4001;29.2874;;
58348.9446;(696.4890, 101.5139, -348.4935);47.3001;7.4001;29.3585;;
58348.9786;(696.8810, 101.5139, -348.1316);47.3001;7.5001;29.4144;;
58349.0116;(697.2731, 101.5139, -347.7697);47.3001;7.6001;29.4624;;
58349.0456;(697.4691, 101.5139, -347.5887);47.1001;7.9001;29.4995;;
58349.0786;(697.8599, 101.5139, -347.2255);46.7001;8.2001;29.5387;;
58349.1116;(698.2482, 101.5139, -346.8595);46.2001;8.4001;29.5947;;
58349.1456;(698.4408, 101.5139, -346.6748);45.8001;8.6001;29.6248;;
58349.1786;(698.8233, 101.5139, -346.3029);45.8001;8.6001;29.6799;;
58349.2116;(699.2057, 101.5139, -345.9309);45.7001;8.6001;29.7398;;
58349.2496;(699.3967, 101.5139, -345.7445);45.6001;8.7001;29.7314;;
58349.2786;(699.7778, 101.5139, -345.3712);45.6001;8.7001;29.3677;;
58349.3116;(700.1591, 101.5139, -344.9979);45.5001;8.7001;29.8316;;
58349.3446;(700.3493, 101.5139, -344.8109);45.5001;8.7001;29.8463;;
58349.3786;(700.7298, 101.5139, -344.4369);45.5001;8.8001;29.8706;;
58349.4116;(701.1104, 101.5139, -344.0629);45.5001;8.8001;29.8823;;
58349.4456;(701.3007, 101.5139, -343.8759);45.5001;8.8001;29.8886;;
58349.4786;(701.6813, 101.5139, -343.5018);45.5001;8.9001;29.8709;;
58349.5116;(702.0620, 101.5139, -343.1278);45.5001;8.9001;29.8667;;
58349.5446;(702.2523, 101.5139, -342.9408);45.5001;9.0001;29.9122;;
58349.5786;(702.6329, 101.5139, -342.5668);45.5001;9.0001;29.9325;;
58349.6116;(703.0135, 101.5139, -342.1927);45.5001;9.1001;29.9150;;
58349.6456;(703.2038, 101.5139, -342.0057);45.5001;9.1001;29.9211;;
58349.6796;(703.5844, 101.5139, -341.6317);45.5001;9.2001;29.9394;;
58349.7126;(703.9650, 101.5139, -341.2577);45.5001;9.3001;29.8904;;
58349.7456;(704.1553, 101.5139, -341.0707);45.5001;9.4001;29.9306;;
58349.7786;(704.5359, 101.5139, -340.6967);45.5001;9.4001;29.9348;;
58349.8116;(704.9166, 101.5139, -340.3226);45.5001;9.4001;29.9767;;
58349.8456;(705.1069, 101.5139, -340.1356);45.5001;9.4001;29.9624;;
58349.8786;(705.4875, 101.5139, -339.7616);45.5001;9.4001;29.9598;;
58349.9116;(705.8681, 101.5139, -339.3876);45.5001;9.4001;29.9628;;
58349.9456;(706.0584, 101.5139, -339.2006);45.4001;9.6001;29.9757;;
58349.9786;(706.4384, 101.5139, -338.8259);45.2001;9.9001;29.9492;;
58350.0126;(706.8170, 101.5139, -338.4499);45.1001;10.1001;29.9588;;
58350.0456;(707.0060, 101.5139, -338.2615);45.1001;10.1001;29.9639;;
58350.0786;(707.3248, 101.5139, -337.9438);45.1001;10.1001;29.9662;;
58350.1126;(707.5773, 101.5139, -337.6921);45.0001;10.2001;29.9751;;
58350.1456;(707.6826, 101.5139, -337.5869);45.0001;10.2001;29.9729;;
58350.1796;(707.8583, 101.5139, -337.4112);45.0001;10.3001;29.9596;;
58350.2126;(707.9949, 101.5139, -337.2746);44.9001;10.4001;29.9628;;
58350.2456;(708.0508, 101.5139, -337.2185);44.7001;10.4001;29.9624;;
58350.2796;(708.1417, 101.5139, -337.1266);44.4001;10.6001;29.9374;;
58350.3126;(708.2094, 101.5139, -337.0575);44.3001;10.7001;29.9436;;
58350.3456;(708.2360, 101.5139, -337.0302);44.2001;10.8001;29.9531;;
58350.3786;(708.2772, 101.5139, -336.9879);44.2001;10.8001;29.9595;;
58350.4126;(708.3049, 101.5139, -336.9594);44.2001;10.8001;29.9875;;
58350.4466;(708.3049, 101.5139, -336.9594);44.2001;10.8001;29.9718;;
58350.4796;(708.3049, 101.5139, -336.9594);44.1001;10.8001;29.9579;;
58350.5127;(708.3049, 101.5139, -336.9594);44.1001;10.8001;29.9752;;
58350.5457;(708.3049, 101.5139, -336.9594);44.1001;10.8001;29.9783;;
58350.5797;(708.3049, 101.5139, -336.9594);44.1001;10.8001;29.9846;;
58350.6127;(708.3049, 101.5139, -336.9594);44.1001;10.8001;29.9823;;
58350.6467;(708.3049, 101.5139, -336.9594);44.1001;10.8001;29.9766;;
58350.6797;(708.3049, 101.5139, -336.9594);44.1001;10.8001;29.9750;;
58350.7127;(708.3049, 101.5139, -336.9594);44.1001;10.8001;29.9683;;
58350.7467;(708.3049, 101.5139, -336.9594);44.1001;10.8001;29.9699;;
58350.7797;(708.3049, 101.5139, -336.9594);44.1001;10.8001;29.9813;;
58350.8127;(708.3049, 101.5139, -336.9594);44.1001;10.8001;29.9721;;
58350.8467;(708.3049, 101.5139, -336.9594);44.1001;10.8001;29.9861;;
58350.8797;(708.3049, 101.5139, -336.9594);44.1001;10.8001;29.9744;;
58350.9127;(708.3049, 101.5139, -336.9594);44.1001;10.8001;29.9764;;
58350.9467;(708.3049, 101.5139, -336.9594);44.1001;10.8001;29.9753;;
58350.9797;(708.3049, 101.5139, -336.9594);44.1001;10.8001;29.9777;;
58351.0137;(708.3587, 101.5139, -336.9038);44.1001;10.8001;29.9739;;
58351.0467;(708.4090, 101.5139, -336.8519);44.0001;10.8001;29.9652;;
58351.0797;(708.5486, 101.5139, -336.7073);44.0001;10.8001;29.9334;;
58351.1137;(708.7322, 101.5139, -336.5172);44.0001;10.8001;29.9927;;
58351.1467;(708.8377, 101.5139, -336.4079);44.0001;10.8001;29.9720;;
58351.1797;(709.0720, 101.5139, -336.1653);44.0001;10.8001;29.9803;;
58351.2137;(709.3322, 101.5139, -335.8959);44.0001;10.8001;29.9758;;
58351.2467;(709.4704, 101.5139, -335.7527);44.0001;10.8001;29.9735;;
58351.2807;(709.7605, 101.5139, -335.4523);44.0001;10.8001;29.9736;;
58351.3137;(710.0659, 101.5139, -335.1360);44.0001;10.8001;29.9698;;
58351.3467;(710.2234, 101.5139, -334.9729);44.0001;10.8001;29.9772;;
58351.3797;(710.5465, 101.5139, -334.6383);44.0001;10.8001;29.9812;;
58351.4137;(710.8787, 101.5139, -334.2944);44.0001;10.8001;29.9761;;
58351.4477;(711.0476, 101.5139, -334.1194);43.7001;10.8001;29.9708;;
58351.4807;(711.3883, 101.5139, -333.7629);39.9001;11.0001;29.9403;;
58351.5137;(711.6560, 101.5139, -333.4427);33.8001;11.9001;29.9491;;
58351.5477;(711.7532, 101.5139, -333.2975);28.4001;13.0001;29.9591;;
58351.5807;(711.8925, 101.5139, -333.0399);23.2001;14.6001;29.9548;;
58351.6147;(711.9827, 101.5139, -332.8293);9.6001;16.2001;29.9555;;
58351.6497;(711.9984, 101.5139, -332.7361);356.9001;17.0001;29.8968;;
58351.6837;(711.9900, 101.5139, -332.5808);347.6001;17.8001;29.7928;;
58351.7197;(711.9647, 101.5139, -332.4656);337.7001;18.3001;29.7207;;
58351.7537;(711.9315, 101.5139, -332.3847);330.9001;18.3001;29.4756;;
58351.7867;(711.9149, 101.5139, -332.3549);326.0001;17.8001;29.5635;;
58351.8207;(711.8856, 101.5139, -332.3116);322.4001;17.2001;29.5742;;
58351.8547;(711.8739, 101.5139, -332.2964);319.1001;16.4001;29.5700;;
58351.8957;(711.8739, 101.5139, -332.2964);317.8001;15.4001;29.5459;;
58351.9447;(711.8739, 101.5139, -332.2964);316.8001;14.4001;28.9548;;
58351.9887;(711.8739, 101.5139, -332.2964);316.6001;14.1001;27.7817;;
58352.0347;(711.8739, 101.5139, -332.2964);316.4001;13.4001;27.1451;;
58352.0807;(711.8739, 101.5139, -332.2964);316.3001;13.0001;26.5194;;
58352.1267;(711.8739, 101.5139, -332.2964);316.3001;12.8001;25.9096;;
58352.1737;(711.8739, 101.5139, -332.2964);317.0001;12.4001;25.4309;;
58352.2187;(711.8739, 101.5139, -332.2964);318.2001;11.7001;24.9889;;
58352.2948;(711.8739, 101.5139, -332.2964);320.4001;11.3001;24.6415;;
58352.3368;(711.7785, 101.5139, -332.1810);321.1001;11.1001;22.6792;;
58352.3758;(711.5738, 101.5139, -331.9273);321.9001;10.9001;22.7719;;
58352.4168;(711.4879, 101.5139, -331.8178);322.2001;10.8001;23.0156;;
58352.4568;(711.2946, 101.5139, -331.5685);322.2001;10.7001;23.1846;;
58352.4958;(711.0759, 101.5139, -331.2866);322.2001;10.7001;23.3662;;
58352.5368;(710.8366, 101.5139, -330.9781);322.2001;10.7001;23.5303;;
58352.5738;(710.4474, 101.5139, -330.4763);322.2001;10.7001;23.6203;;
58352.6138;(710.3112, 101.5139, -330.3006);322.2001;10.7001;23.9089;;
58352.6548;(710.0308, 101.5139, -329.9391);321.9001;10.7001;24.0361;;
58352.6928;(709.7396, 101.5139, -329.5677);319.4001;10.4001;24.0981;;
58352.7338;(709.4247, 101.5139, -329.2004);316.0001;9.9001;24.2849;;
58352.7748;(709.0822, 101.5139, -328.8457);313.7001;9.8001;24.2981;;
58352.8218;(708.7200, 101.5139, -328.4996);311.1001;9.8001;24.3083;;
58352.8678;(708.1453, 101.5139, -327.9983);308.3001;9.8001;23.9724;;
58352.9148;(707.7417, 101.5139, -327.6795);306.9001;9.8001;23.6952;;
